nohup: ignoring input
###training start~~~~
hash_gan.py:285: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[9](2198/58368): Loss_D: 169.7889557 Loss_G: 0.3472
===> Epoch[9](2199/58368): Loss_D: 170.9259491 Loss_G: 0.3484
===> Epoch[9](2200/58368): Loss_D: 162.2610168 Loss_G: 0.3476
===> Epoch[9](2201/58368): Loss_D: 166.7059631 Loss_G: 0.3487
===> Epoch[9](2202/58368): Loss_D: 165.6890717 Loss_G: 0.3477
===> Epoch[9](2203/58368): Loss_D: 174.2182159 Loss_G: 0.3482
===> Epoch[9](2204/58368): Loss_D: 171.7819519 Loss_G: 0.3480
===> Epoch[9](2205/58368): Loss_D: 174.6063538 Loss_G: 0.3493
===> Epoch[9](2206/58368): Loss_D: 168.3733826 Loss_G: 0.3496
===> Epoch[9](2207/58368): Loss_D: 167.8260956 Loss_G: 0.3462
===> Epoch[9](2208/58368): Loss_D: 168.2024231 Loss_G: 0.3490
===> Epoch[9](2209/58368): Loss_D: 175.6462555 Loss_G: 0.3502
===> Epoch[9](2210/58368): Loss_D: 167.3236694 Loss_G: 0.3479
===> Epoch[9](2211/58368): Loss_D: 163.2255554 Loss_G: 0.3447
===> Epoch[9](2212/58368): Loss_D: 168.9654694 Loss_G: 0.3484
===> Epoch[9](2213/58368): Loss_D: 168.3482208 Loss_G: 0.3489
===> Epoch[9](2214/58368): Loss_D: 170.0158539 Loss_G: 0.3480
===> Epoch[9](2215/58368): Loss_D: 171.7997742 Loss_G: 0.3476
===> Epoch[9](2216/58368): Loss_D: 169.7399292 Loss_G: 0.3488
===> Epoch[9](2217/58368): Loss_D: 172.3866272 Loss_G: 0.3480
===> Epoch[9](2218/58368): Loss_D: 177.5355072 Loss_G: 0.3503
===> Epoch[9](2219/58368): Loss_D: 171.0791321 Loss_G: 0.3473
===> Epoch[9](2220/58368): Loss_D: 174.5168610 Loss_G: 0.3488
===> Epoch[9](2221/58368): Loss_D: 168.0715790 Loss_G: 0.3476
===> Epoch[9](2222/58368): Loss_D: 167.8417511 Loss_G: 0.3489
===> Epoch[9](2223/58368): Loss_D: 170.6031189 Loss_G: 0.3481
===> Epoch[9](2224/58368): Loss_D: 169.5042267 Loss_G: 0.3464
===> Epoch[9](2225/58368): Loss_D: 170.7354279 Loss_G: 0.3474
===> Epoch[9](2226/58368): Loss_D: 168.0995941 Loss_G: 0.3484
===> Epoch[9](2227/58368): Loss_D: 168.4434509 Loss_G: 0.3480
===> Epoch[9](2228/58368): Loss_D: 170.1436462 Loss_G: 0.3490
===> Epoch[9](2229/58368): Loss_D: 168.5575562 Loss_G: 0.3476
===> Epoch[9](2230/58368): Loss_D: 168.5681305 Loss_G: 0.3465
===> Epoch[9](2231/58368): Loss_D: 172.8035278 Loss_G: 0.3492
===> Epoch[9](2232/58368): Loss_D: 172.5263977 Loss_G: 0.3497
===> Epoch[9](2233/58368): Loss_D: 172.5832672 Loss_G: 0.3485
===> Epoch[9](2234/58368): Loss_D: 166.1494598 Loss_G: 0.3479
===> Epoch[9](2235/58368): Loss_D: 167.6034851 Loss_G: 0.3481
===> Epoch[9](2236/58368): Loss_D: 170.5172729 Loss_G: 0.3477
===> Epoch[9](2237/58368): Loss_D: 161.6856232 Loss_G: 0.3485
===> Epoch[9](2238/58368): Loss_D: 171.0881042 Loss_G: 0.3464
===> Epoch[9](2239/58368): Loss_D: 167.1148529 Loss_G: 0.3472
===> Epoch[9](2240/58368): Loss_D: 160.5978851 Loss_G: 0.3472
===> Epoch[9](2241/58368): Loss_D: 162.2133484 Loss_G: 0.3489
===> Epoch[9](2242/58368): Loss_D: 173.9334717 Loss_G: 0.3483
===> Epoch[9](2243/58368): Loss_D: 169.1604156 Loss_G: 0.3476
===> Epoch[9](2244/58368): Loss_D: 168.7144775 Loss_G: 0.3481
===> Epoch[9](2245/58368): Loss_D: 165.6868439 Loss_G: 0.3471
===> Epoch[9](2246/58368): Loss_D: 171.1561584 Loss_G: 0.3492
===> Epoch[9](2247/58368): Loss_D: 168.1693420 Loss_G: 0.3479
===> Epoch[9](2248/58368): Loss_D: 169.6723022 Loss_G: 0.3487
===> Epoch[9](2249/58368): Loss_D: 172.5212708 Loss_G: 0.3486
===> Epoch[9](2250/58368): Loss_D: 170.8225098 Loss_G: 0.3490
===> Epoch[9](2251/58368): Loss_D: 165.1470337 Loss_G: 0.3476
===> Epoch[9](2252/58368): Loss_D: 167.1793060 Loss_G: 0.3482
===> Epoch[9](2253/58368): Loss_D: 165.4500885 Loss_G: 0.3470
===> Epoch[9](2254/58368): Loss_D: 159.2269440 Loss_G: 0.3469
===> Epoch[9](2255/58368): Loss_D: 167.4437256 Loss_G: 0.3473
===> Epoch[9](2256/58368): Loss_D: 169.9503632 Loss_G: 0.3474
===> Epoch[9](2257/58368): Loss_D: 169.4698792 Loss_G: 0.3474
===> Epoch[9](2258/58368): Loss_D: 169.0607605 Loss_G: 0.3479
===> Epoch[9](2259/58368): Loss_D: 159.0809021 Loss_G: 0.3466
===> Epoch[9](2260/58368): Loss_D: 172.6548920 Loss_G: 0.3470
===> Epoch[9](2261/58368): Loss_D: 168.3375397 Loss_G: 0.3479
===> Epoch[9](2262/58368): Loss_D: 168.7227325 Loss_G: 0.3450
===> Epoch[9](2263/58368): Loss_D: 163.2302094 Loss_G: 0.3458
===> Epoch[9](2264/58368): Loss_D: 165.7815247 Loss_G: 0.3477
===> Epoch[9](2265/58368): Loss_D: 170.8944092 Loss_G: 0.3473
===> Epoch[9](2266/58368): Loss_D: 164.7799835 Loss_G: 0.3481
===> Epoch[9](2267/58368): Loss_D: 168.1268158 Loss_G: 0.3474
===> Epoch[9](2268/58368): Loss_D: 167.7955017 Loss_G: 0.3484
===> Epoch[9](2269/58368): Loss_D: 165.9647369 Loss_G: 0.3484
===> Epoch[9](2270/58368): Loss_D: 174.6568756 Loss_G: 0.3476
===> Epoch[9](2271/58368): Loss_D: 166.1992645 Loss_G: 0.3488
===> Epoch[9](2272/58368): Loss_D: 173.4453430 Loss_G: 0.3492
===> Epoch[9](2273/58368): Loss_D: 171.7992096 Loss_G: 0.3478
===> Epoch[9](2274/58368): Loss_D: 165.6302185 Loss_G: 0.3464
===> Epoch[9](2275/58368): Loss_D: 173.6425934 Loss_G: 0.3485
===> Epoch[9](2276/58368): Loss_D: 168.9840546 Loss_G: 0.3469
===> Epoch[9](2277/58368): Loss_D: 165.6406860 Loss_G: 0.3471
===> Epoch[9](2278/58368): Loss_D: 164.7378387 Loss_G: 0.3485
===> Epoch[9](2279/58368): Loss_D: 157.0460663 Loss_G: 0.3473
===> Epoch[10](2280/58368): Loss_D: 165.0279999 Loss_G: 0.3481
===> Epoch[10](2281/58368): Loss_D: 166.7192230 Loss_G: 0.3465
===> Epoch[10](2282/58368): Loss_D: 166.5707245 Loss_G: 0.3476
===> Epoch[10](2283/58368): Loss_D: 174.0392609 Loss_G: 0.3495
===> Epoch[10](2284/58368): Loss_D: 171.7434235 Loss_G: 0.3477
===> Epoch[10](2285/58368): Loss_D: 169.0772705 Loss_G: 0.3469
===> Epoch[10](2286/58368): Loss_D: 172.7174988 Loss_G: 0.3479
===> Epoch[10](2287/58368): Loss_D: 170.6058502 Loss_G: 0.3469
===> Epoch[10](2288/58368): Loss_D: 169.7518005 Loss_G: 0.3456
===> Epoch[10](2289/58368): Loss_D: 170.7255402 Loss_G: 0.3477
===> Epoch[10](2290/58368): Loss_D: 165.3796692 Loss_G: 0.3470
===> Epoch[10](2291/58368): Loss_D: 171.8557739 Loss_G: 0.3484
===> Epoch[10](2292/58368): Loss_D: 170.4316101 Loss_G: 0.3502
===> Epoch[10](2293/58368): Loss_D: 172.0913391 Loss_G: 0.3484
===> Epoch[10](2294/58368): Loss_D: 162.3238220 Loss_G: 0.3459
===> Epoch[10](2295/58368): Loss_D: 160.8641205 Loss_G: 0.3471
===> Epoch[10](2296/58368): Loss_D: 166.2650146 Loss_G: 0.3465
===> Epoch[10](2297/58368): Loss_D: 168.8930969 Loss_G: 0.3478
===> Epoch[10](2298/58368): Loss_D: 162.2957764 Loss_G: 0.3470
===> Epoch[10](2299/58368): Loss_D: 161.5414276 Loss_G: 0.3469
===> Epoch[10](2300/58368): Loss_D: 167.3700867 Loss_G: 0.3468
===> Epoch[10](2301/58368): Loss_D: 164.0920105 Loss_G: 0.3468
===> Epoch[10](2302/58368): Loss_D: 169.8585205 Loss_G: 0.3474
===> Epoch[10](2303/58368): Loss_D: 167.3660583 Loss_G: 0.3472
===> Epoch[10](2304/58368): Loss_D: 159.8564758 Loss_G: 0.3480
===> Epoch[10](2305/58368): Loss_D: 162.8103180 Loss_G: 0.3462
===> Epoch[10](2306/58368): Loss_D: 162.4627991 Loss_G: 0.3468
===> Epoch[10](2307/58368): Loss_D: 159.9183350 Loss_G: 0.3474
===> Epoch[10](2308/58368): Loss_D: 167.3358765 Loss_G: 0.3476
===> Epoch[10](2309/58368): Loss_D: 170.5833740 Loss_G: 0.3481
===> Epoch[10](2310/58368): Loss_D: 173.9597626 Loss_G: 0.3471
===> Epoch[10](2311/58368): Loss_D: 156.3011322 Loss_G: 0.3481
===> Epoch[10](2312/58368): Loss_D: 171.1110229 Loss_G: 0.3492
===> Epoch[10](2313/58368): Loss_D: 173.5983734 Loss_G: 0.3475
===> Epoch[10](2314/58368): Loss_D: 159.1270294 Loss_G: 0.3486
===> Epoch[10](2315/58368): Loss_D: 170.2784882 Loss_G: 0.3475
===> Epoch[10](2316/58368): Loss_D: 168.7443848 Loss_G: 0.3468
===> Epoch[10](2317/58368): Loss_D: 161.3532867 Loss_G: 0.3474
===> Epoch[10](2318/58368): Loss_D: 164.1016998 Loss_G: 0.3465
===> Epoch[10](2319/58368): Loss_D: 161.1901550 Loss_G: 0.3469
===> Epoch[10](2320/58368): Loss_D: 164.0697632 Loss_G: 0.3452
===> Epoch[10](2321/58368): Loss_D: 167.6376801 Loss_G: 0.3484
===> Epoch[10](2322/58368): Loss_D: 164.9938049 Loss_G: 0.3467
===> Epoch[10](2323/58368): Loss_D: 166.2067871 Loss_G: 0.3482
===> Epoch[10](2324/58368): Loss_D: 168.5390472 Loss_G: 0.3465
===> Epoch[10](2325/58368): Loss_D: 163.4136810 Loss_G: 0.3469
===> Epoch[10](2326/58368): Loss_D: 169.1433411 Loss_G: 0.3463
===> Epoch[10](2327/58368): Loss_D: 163.0412750 Loss_G: 0.3464
===> Epoch[10](2328/58368): Loss_D: 161.2236176 Loss_G: 0.3458
===> Epoch[10](2329/58368): Loss_D: 168.6600342 Loss_G: 0.3469
===> Epoch[10](2330/58368): Loss_D: 172.2909698 Loss_G: 0.3487
===> Epoch[10](2331/58368): Loss_D: 162.0335236 Loss_G: 0.3464
===> Epoch[10](2332/58368): Loss_D: 172.6452026 Loss_G: 0.3482
===> Epoch[10](2333/58368): Loss_D: 168.9644165 Loss_G: 0.3464
===> Epoch[10](2334/58368): Loss_D: 165.0040741 Loss_G: 0.3491
===> Epoch[10](2335/58368): Loss_D: 170.5946503 Loss_G: 0.3461
===> Epoch[10](2336/58368): Loss_D: 167.0836182 Loss_G: 0.3487
===> Epoch[10](2337/58368): Loss_D: 166.3005219 Loss_G: 0.3465
===> Epoch[10](2338/58368): Loss_D: 164.2668915 Loss_G: 0.3461
===> Epoch[10](2339/58368): Loss_D: 161.4197083 Loss_G: 0.3458
===> Epoch[10](2340/58368): Loss_D: 169.6151276 Loss_G: 0.3466
===> Epoch[10](2341/58368): Loss_D: 164.1013947 Loss_G: 0.3465
===> Epoch[10](2342/58368): Loss_D: 165.4122772 Loss_G: 0.3458
===> Epoch[10](2343/58368): Loss_D: 169.2100677 Loss_G: 0.3476
===> Epoch[10](2344/58368): Loss_D: 168.8472748 Loss_G: 0.3479
===> Epoch[10](2345/58368): Loss_D: 159.9593658 Loss_G: 0.3476
===> Epoch[10](2346/58368): Loss_D: 172.6522827 Loss_G: 0.3488
===> Epoch[10](2347/58368): Loss_D: 155.7754364 Loss_G: 0.3454
===> Epoch[10](2348/58368): Loss_D: 167.3432465 Loss_G: 0.3485
===> Epoch[10](2349/58368): Loss_D: 169.8107605 Loss_G: 0.3481
===> Epoch[10](2350/58368): Loss_D: 161.8728638 Loss_G: 0.3468
===> Epoch[10](2351/58368): Loss_D: 164.4432983 Loss_G: 0.3469
===> Epoch[10](2352/58368): Loss_D: 164.0788574 Loss_G: 0.3475
===> Epoch[10](2353/58368): Loss_D: 167.4480743 Loss_G: 0.3466
===> Epoch[10](2354/58368): Loss_D: 170.5812683 Loss_G: 0.3480
===> Epoch[10](2355/58368): Loss_D: 163.0060120 Loss_G: 0.3479
===> Epoch[10](2356/58368): Loss_D: 163.9180145 Loss_G: 0.3453
===> Epoch[10](2357/58368): Loss_D: 170.4972076 Loss_G: 0.3470
===> Epoch[10](2358/58368): Loss_D: 167.2890625 Loss_G: 0.3487
===> Epoch[10](2359/58368): Loss_D: 171.0934906 Loss_G: 0.3483
===> Epoch[10](2360/58368): Loss_D: 164.3967438 Loss_G: 0.3462
===> Epoch[10](2361/58368): Loss_D: 155.8708038 Loss_G: 0.3431
===> Epoch[10](2362/58368): Loss_D: 168.5081482 Loss_G: 0.3480
===> Epoch[10](2363/58368): Loss_D: 165.2419891 Loss_G: 0.3473
===> Epoch[10](2364/58368): Loss_D: 166.8503723 Loss_G: 0.3458
===> Epoch[10](2365/58368): Loss_D: 163.4280243 Loss_G: 0.3460
===> Epoch[10](2366/58368): Loss_D: 162.5697632 Loss_G: 0.3477
===> Epoch[10](2367/58368): Loss_D: 167.3198242 Loss_G: 0.3458
===> Epoch[10](2368/58368): Loss_D: 168.6839142 Loss_G: 0.3482
===> Epoch[10](2369/58368): Loss_D: 167.1234283 Loss_G: 0.3472
===> Epoch[10](2370/58368): Loss_D: 168.5187836 Loss_G: 0.3469
===> Epoch[10](2371/58368): Loss_D: 165.2474518 Loss_G: 0.3475
===> Epoch[10](2372/58368): Loss_D: 169.5404816 Loss_G: 0.3466
===> Epoch[10](2373/58368): Loss_D: 163.6540222 Loss_G: 0.3465
===> Epoch[10](2374/58368): Loss_D: 167.6904449 Loss_G: 0.3487
===> Epoch[10](2375/58368): Loss_D: 172.3869781 Loss_G: 0.3474
===> Epoch[10](2376/58368): Loss_D: 163.0478210 Loss_G: 0.3461
===> Epoch[10](2377/58368): Loss_D: 161.9873352 Loss_G: 0.3471
===> Epoch[10](2378/58368): Loss_D: 168.4834747 Loss_G: 0.3458
===> Epoch[10](2379/58368): Loss_D: 171.3037262 Loss_G: 0.3469
===> Epoch[10](2380/58368): Loss_D: 170.3059845 Loss_G: 0.3478
===> Epoch[10](2381/58368): Loss_D: 172.3005371 Loss_G: 0.3470
===> Epoch[10](2382/58368): Loss_D: 166.9566650 Loss_G: 0.3473
===> Epoch[10](2383/58368): Loss_D: 168.7927246 Loss_G: 0.3490
===> Epoch[10](2384/58368): Loss_D: 162.1049042 Loss_G: 0.3467
===> Epoch[10](2385/58368): Loss_D: 168.5774536 Loss_G: 0.3476
===> Epoch[10](2386/58368): Loss_D: 167.0217590 Loss_G: 0.3474
===> Epoch[10](2387/58368): Loss_D: 166.1486511 Loss_G: 0.3469
===> Epoch[10](2388/58368): Loss_D: 164.4246368 Loss_G: 0.3458
===> Epoch[10](2389/58368): Loss_D: 164.3175659 Loss_G: 0.3468
===> Epoch[10](2390/58368): Loss_D: 168.9012451 Loss_G: 0.3461
===> Epoch[10](2391/58368): Loss_D: 162.7821503 Loss_G: 0.3478
===> Epoch[10](2392/58368): Loss_D: 159.7877502 Loss_G: 0.3457
===> Epoch[10](2393/58368): Loss_D: 167.6445618 Loss_G: 0.3473
===> Epoch[10](2394/58368): Loss_D: 171.2234039 Loss_G: 0.3467
===> Epoch[10](2395/58368): Loss_D: 159.0881805 Loss_G: 0.3462
===> Epoch[10](2396/58368): Loss_D: 168.8701630 Loss_G: 0.3480
===> Epoch[10](2397/58368): Loss_D: 173.2000580 Loss_G: 0.3477
===> Epoch[10](2398/58368): Loss_D: 168.1166382 Loss_G: 0.3481
===> Epoch[10](2399/58368): Loss_D: 164.0934448 Loss_G: 0.3466
===> Epoch[10](2400/58368): Loss_D: 167.8071747 Loss_G: 0.3473
===> Epoch[10](2401/58368): Loss_D: 164.9417114 Loss_G: 0.3467
===> Epoch[10](2402/58368): Loss_D: 165.9929504 Loss_G: 0.3485
===> Epoch[10](2403/58368): Loss_D: 165.1449585 Loss_G: 0.3463
===> Epoch[10](2404/58368): Loss_D: 167.3370209 Loss_G: 0.3458
===> Epoch[10](2405/58368): Loss_D: 164.0818939 Loss_G: 0.3458
===> Epoch[10](2406/58368): Loss_D: 172.6700592 Loss_G: 0.3462
===> Epoch[10](2407/58368): Loss_D: 170.3435059 Loss_G: 0.3474
===> Epoch[10](2408/58368): Loss_D: 160.0193634 Loss_G: 0.3460
===> Epoch[10](2409/58368): Loss_D: 165.4772949 Loss_G: 0.3471
===> Epoch[10](2410/58368): Loss_D: 164.4861450 Loss_G: 0.3462
===> Epoch[10](2411/58368): Loss_D: 166.7892914 Loss_G: 0.3479
===> Epoch[10](2412/58368): Loss_D: 169.9112244 Loss_G: 0.3473
===> Epoch[10](2413/58368): Loss_D: 163.1173401 Loss_G: 0.3466
===> Epoch[10](2414/58368): Loss_D: 167.0245056 Loss_G: 0.3471
===> Epoch[10](2415/58368): Loss_D: 169.1610718 Loss_G: 0.3458
===> Epoch[10](2416/58368): Loss_D: 164.9310913 Loss_G: 0.3468
===> Epoch[10](2417/58368): Loss_D: 165.5263977 Loss_G: 0.3478
===> Epoch[10](2418/58368): Loss_D: 160.5896454 Loss_G: 0.3461
===> Epoch[10](2419/58368): Loss_D: 164.6433563 Loss_G: 0.3474
===> Epoch[10](2420/58368): Loss_D: 163.0829315 Loss_G: 0.3465
===> Epoch[10](2421/58368): Loss_D: 162.7032013 Loss_G: 0.3475
===> Epoch[10](2422/58368): Loss_D: 165.1121826 Loss_G: 0.3472
===> Epoch[10](2423/58368): Loss_D: 159.6147766 Loss_G: 0.3461
===> Epoch[10](2424/58368): Loss_D: 166.4088135 Loss_G: 0.3467
===> Epoch[10](2425/58368): Loss_D: 169.1509705 Loss_G: 0.3473
===> Epoch[10](2426/58368): Loss_D: 173.3724213 Loss_G: 0.3466
===> Epoch[10](2427/58368): Loss_D: 165.4151154 Loss_G: 0.3471
===> Epoch[10](2428/58368): Loss_D: 161.6997070 Loss_G: 0.3461
===> Epoch[10](2429/58368): Loss_D: 168.4507599 Loss_G: 0.3479
===> Epoch[10](2430/58368): Loss_D: 162.8690186 Loss_G: 0.3455
===> Epoch[10](2431/58368): Loss_D: 167.3259430 Loss_G: 0.3473
===> Epoch[10](2432/58368): Loss_D: 159.9332123 Loss_G: 0.3445
===> Epoch[10](2433/58368): Loss_D: 166.2858276 Loss_G: 0.3470
===> Epoch[10](2434/58368): Loss_D: 163.7630005 Loss_G: 0.3485
===> Epoch[10](2435/58368): Loss_D: 165.8777466 Loss_G: 0.3478
===> Epoch[10](2436/58368): Loss_D: 162.9234161 Loss_G: 0.3472
===> Epoch[10](2437/58368): Loss_D: 171.3335724 Loss_G: 0.3462
===> Epoch[10](2438/58368): Loss_D: 172.1645355 Loss_G: 0.3476
===> Epoch[10](2439/58368): Loss_D: 173.1493835 Loss_G: 0.3460
===> Epoch[10](2440/58368): Loss_D: 166.6423645 Loss_G: 0.3472
===> Epoch[10](2441/58368): Loss_D: 165.7624512 Loss_G: 0.3465
===> Epoch[10](2442/58368): Loss_D: 168.9570465 Loss_G: 0.3484
===> Epoch[10](2443/58368): Loss_D: 170.6327972 Loss_G: 0.3477
===> Epoch[10](2444/58368): Loss_D: 173.7959747 Loss_G: 0.3459
===> Epoch[10](2445/58368): Loss_D: 161.9975891 Loss_G: 0.3465
===> Epoch[10](2446/58368): Loss_D: 168.0676880 Loss_G: 0.3479
===> Epoch[10](2447/58368): Loss_D: 166.6840515 Loss_G: 0.3464
===> Epoch[10](2448/58368): Loss_D: 167.4177856 Loss_G: 0.3471
===> Epoch[10](2449/58368): Loss_D: 158.6215668 Loss_G: 0.3454
===> Epoch[10](2450/58368): Loss_D: 168.4327545 Loss_G: 0.3477
===> Epoch[10](2451/58368): Loss_D: 161.5046997 Loss_G: 0.3453
===> Epoch[10](2452/58368): Loss_D: 163.6490173 Loss_G: 0.3470
===> Epoch[10](2453/58368): Loss_D: 167.6888733 Loss_G: 0.3471
===> Epoch[10](2454/58368): Loss_D: 167.9692688 Loss_G: 0.3461
===> Epoch[10](2455/58368): Loss_D: 169.4141541 Loss_G: 0.3465
===> Epoch[10](2456/58368): Loss_D: 166.3533325 Loss_G: 0.3466
===> Epoch[10](2457/58368): Loss_D: 162.3751526 Loss_G: 0.3474
===> Epoch[10](2458/58368): Loss_D: 164.5154266 Loss_G: 0.3459
===> Epoch[10](2459/58368): Loss_D: 167.4806213 Loss_G: 0.3456
===> Epoch[10](2460/58368): Loss_D: 168.4021606 Loss_G: 0.3462
===> Epoch[10](2461/58368): Loss_D: 161.2043457 Loss_G: 0.3463
===> Epoch[10](2462/58368): Loss_D: 167.6542053 Loss_G: 0.3450
===> Epoch[10](2463/58368): Loss_D: 162.2149811 Loss_G: 0.3476
===> Epoch[10](2464/58368): Loss_D: 166.8459167 Loss_G: 0.3455
===> Epoch[10](2465/58368): Loss_D: 166.4224548 Loss_G: 0.3463
===> Epoch[10](2466/58368): Loss_D: 165.2302094 Loss_G: 0.3461
===> Epoch[10](2467/58368): Loss_D: 167.3873749 Loss_G: 0.3467
===> Epoch[10](2468/58368): Loss_D: 166.5971680 Loss_G: 0.3469
===> Epoch[10](2469/58368): Loss_D: 164.0214386 Loss_G: 0.3460
===> Epoch[10](2470/58368): Loss_D: 162.6972351 Loss_G: 0.3475
===> Epoch[10](2471/58368): Loss_D: 164.3971252 Loss_G: 0.3480
===> Epoch[10](2472/58368): Loss_D: 170.7292328 Loss_G: 0.3471
===> Epoch[10](2473/58368): Loss_D: 169.4484100 Loss_G: 0.3465
===> Epoch[10](2474/58368): Loss_D: 169.4819794 Loss_G: 0.3469
===> Epoch[10](2475/58368): Loss_D: 168.2745972 Loss_G: 0.3463
===> Epoch[10](2476/58368): Loss_D: 165.0689697 Loss_G: 0.3487
===> Epoch[10](2477/58368): Loss_D: 158.5982208 Loss_G: 0.3478
===> Epoch[10](2478/58368): Loss_D: 164.9184875 Loss_G: 0.3456
===> Epoch[10](2479/58368): Loss_D: 174.4416199 Loss_G: 0.3469
===> Epoch[10](2480/58368): Loss_D: 166.8275757 Loss_G: 0.3479
===> Epoch[10](2481/58368): Loss_D: 161.0538940 Loss_G: 0.3466
===> Epoch[10](2482/58368): Loss_D: 168.1870270 Loss_G: 0.3481
===> Epoch[10](2483/58368): Loss_D: 160.4932556 Loss_G: 0.3455
===> Epoch[10](2484/58368): Loss_D: 161.3970490 Loss_G: 0.3484
===> Epoch[10](2485/58368): Loss_D: 163.4544525 Loss_G: 0.3463
===> Epoch[10](2486/58368): Loss_D: 160.2925415 Loss_G: 0.3472
===> Epoch[10](2487/58368): Loss_D: 164.8668365 Loss_G: 0.3469
===> Epoch[10](2488/58368): Loss_D: 160.0738525 Loss_G: 0.3471
===> Epoch[10](2489/58368): Loss_D: 167.7180481 Loss_G: 0.3463
===> Epoch[10](2490/58368): Loss_D: 168.6667786 Loss_G: 0.3469
===> Epoch[10](2491/58368): Loss_D: 165.2800140 Loss_G: 0.3471
===> Epoch[10](2492/58368): Loss_D: 160.3410645 Loss_G: 0.3472
===> Epoch[10](2493/58368): Loss_D: 163.1196442 Loss_G: 0.3452
===> Epoch[10](2494/58368): Loss_D: 170.0333252 Loss_G: 0.3465
===> Epoch[10](2495/58368): Loss_D: 165.4425659 Loss_G: 0.3479
===> Epoch[10](2496/58368): Loss_D: 166.3325195 Loss_G: 0.3468
===> Epoch[10](2497/58368): Loss_D: 163.9324951 Loss_G: 0.3469
===> Epoch[10](2498/58368): Loss_D: 169.1025848 Loss_G: 0.3455
===> Epoch[10](2499/58368): Loss_D: 168.3458405 Loss_G: 0.3482
===> Epoch[10](2500/58368): Loss_D: 170.2472229 Loss_G: 0.3474
===> Epoch[10](2501/58368): Loss_D: 171.6130524 Loss_G: 0.3468
===> Epoch[10](2502/58368): Loss_D: 167.3896484 Loss_G: 0.3467
===> Epoch[10](2503/58368): Loss_D: 159.7740173 Loss_G: 0.3469
===> Epoch[10](2504/58368): Loss_D: 164.6611633 Loss_G: 0.3462
===> Epoch[10](2505/58368): Loss_D: 163.3854980 Loss_G: 0.3460
===> Epoch[10](2506/58368): Loss_D: 159.4942017 Loss_G: 0.3457
===> Epoch[10](2507/58368): Loss_D: 170.9693298 Loss_G: 0.3499
===> Epoch[11](2508/58368): Loss_D: 164.8144379 Loss_G: 0.3471
===> Epoch[11](2509/58368): Loss_D: 163.5696106 Loss_G: 0.3452
===> Epoch[11](2510/58368): Loss_D: 163.7067871 Loss_G: 0.3445
===> Epoch[11](2511/58368): Loss_D: 162.1089935 Loss_G: 0.3462
===> Epoch[11](2512/58368): Loss_D: 164.9154816 Loss_G: 0.3454
===> Epoch[11](2513/58368): Loss_D: 163.7441254 Loss_G: 0.3448
===> Epoch[11](2514/58368): Loss_D: 165.6816101 Loss_G: 0.3471
===> Epoch[11](2515/58368): Loss_D: 168.5400391 Loss_G: 0.3460
===> Epoch[11](2516/58368): Loss_D: 161.7137756 Loss_G: 0.3466
===> Epoch[11](2517/58368): Loss_D: 162.0440826 Loss_G: 0.3464
===> Epoch[11](2518/58368): Loss_D: 159.2108459 Loss_G: 0.3475
===> Epoch[11](2519/58368): Loss_D: 163.1863098 Loss_G: 0.3459
===> Epoch[11](2520/58368): Loss_D: 163.7832947 Loss_G: 0.3468
===> Epoch[11](2521/58368): Loss_D: 162.1173096 Loss_G: 0.3458
===> Epoch[11](2522/58368): Loss_D: 157.8786011 Loss_G: 0.3469
===> Epoch[11](2523/58368): Loss_D: 159.1201324 Loss_G: 0.3466
===> Epoch[11](2524/58368): Loss_D: 159.1030426 Loss_G: 0.3445
===> Epoch[11](2525/58368): Loss_D: 158.0635376 Loss_G: 0.3459
===> Epoch[11](2526/58368): Loss_D: 160.4893646 Loss_G: 0.3458
===> Epoch[11](2527/58368): Loss_D: 160.5093079 Loss_G: 0.3457
===> Epoch[11](2528/58368): Loss_D: 159.7051239 Loss_G: 0.3446
===> Epoch[11](2529/58368): Loss_D: 163.9244232 Loss_G: 0.3480
===> Epoch[11](2530/58368): Loss_D: 171.7324066 Loss_G: 0.3467
===> Epoch[11](2531/58368): Loss_D: 164.6836090 Loss_G: 0.3470
===> Epoch[11](2532/58368): Loss_D: 159.0806274 Loss_G: 0.3455
===> Epoch[11](2533/58368): Loss_D: 165.3669128 Loss_G: 0.3461
===> Epoch[11](2534/58368): Loss_D: 162.8041077 Loss_G: 0.3462
===> Epoch[11](2535/58368): Loss_D: 160.1203613 Loss_G: 0.3449
===> Epoch[11](2536/58368): Loss_D: 161.6803131 Loss_G: 0.3455
===> Epoch[11](2537/58368): Loss_D: 160.3810883 Loss_G: 0.3464
===> Epoch[11](2538/58368): Loss_D: 159.3031616 Loss_G: 0.3454
===> Epoch[11](2539/58368): Loss_D: 164.8923645 Loss_G: 0.3451
===> Epoch[11](2540/58368): Loss_D: 162.9627686 Loss_G: 0.3469
===> Epoch[11](2541/58368): Loss_D: 156.4133453 Loss_G: 0.3459
===> Epoch[11](2542/58368): Loss_D: 163.9538116 Loss_G: 0.3443
===> Epoch[11](2543/58368): Loss_D: 166.9307251 Loss_G: 0.3457
