nohup: ignoring input
###training start~~~~
hash_gan.py:285: UserWarning: invalid index of a 0-dim tensor. This will be an error in PyTorch 0.5. Use tensor.item() to convert a 0-dim tensor to a Python number
  epoch, itr, len(train_loader)*opt.batch_size, loss_d.data[0], loss_g.data[0]))
===> Epoch[9](2167/58368): Loss_D: 40.7001152 Loss_G: 0.3484
===> Epoch[9](2168/58368): Loss_D: 40.6511955 Loss_G: 0.3484
===> Epoch[9](2169/58368): Loss_D: 39.7873306 Loss_G: 0.3481
===> Epoch[9](2170/58368): Loss_D: 40.6598206 Loss_G: 0.3505
===> Epoch[9](2171/58368): Loss_D: 41.7756767 Loss_G: 0.3493
===> Epoch[9](2172/58368): Loss_D: 40.5595169 Loss_G: 0.3498
===> Epoch[9](2173/58368): Loss_D: 40.8849678 Loss_G: 0.3487
===> Epoch[9](2174/58368): Loss_D: 41.3168297 Loss_G: 0.3495
===> Epoch[9](2175/58368): Loss_D: 41.4549789 Loss_G: 0.3496
===> Epoch[9](2176/58368): Loss_D: 44.0002441 Loss_G: 0.3496
===> Epoch[9](2177/58368): Loss_D: 41.6951561 Loss_G: 0.3474
===> Epoch[9](2178/58368): Loss_D: 41.2369919 Loss_G: 0.3474
===> Epoch[9](2179/58368): Loss_D: 40.1975098 Loss_G: 0.3487
===> Epoch[9](2180/58368): Loss_D: 40.8371353 Loss_G: 0.3494
===> Epoch[9](2181/58368): Loss_D: 42.5445099 Loss_G: 0.3495
===> Epoch[9](2182/58368): Loss_D: 43.0749588 Loss_G: 0.3500
===> Epoch[9](2183/58368): Loss_D: 41.5841446 Loss_G: 0.3489
===> Epoch[9](2184/58368): Loss_D: 40.8278961 Loss_G: 0.3495
===> Epoch[9](2185/58368): Loss_D: 43.0828438 Loss_G: 0.3481
===> Epoch[9](2186/58368): Loss_D: 40.7902069 Loss_G: 0.3508
===> Epoch[9](2187/58368): Loss_D: 41.1268387 Loss_G: 0.3482
===> Epoch[9](2188/58368): Loss_D: 42.2738762 Loss_G: 0.3494
===> Epoch[9](2189/58368): Loss_D: 40.2968788 Loss_G: 0.3467
===> Epoch[9](2190/58368): Loss_D: 42.1919708 Loss_G: 0.3491
===> Epoch[9](2191/58368): Loss_D: 41.1364975 Loss_G: 0.3506
===> Epoch[9](2192/58368): Loss_D: 40.1367416 Loss_G: 0.3481
===> Epoch[9](2193/58368): Loss_D: 40.2168465 Loss_G: 0.3496
===> Epoch[9](2194/58368): Loss_D: 40.3691406 Loss_G: 0.3491
===> Epoch[9](2195/58368): Loss_D: 42.2452164 Loss_G: 0.3476
===> Epoch[9](2196/58368): Loss_D: 39.9947243 Loss_G: 0.3493
===> Epoch[9](2197/58368): Loss_D: 40.9459343 Loss_G: 0.3470
===> Epoch[9](2198/58368): Loss_D: 39.7931900 Loss_G: 0.3475
===> Epoch[9](2199/58368): Loss_D: 39.4683304 Loss_G: 0.3480
===> Epoch[9](2200/58368): Loss_D: 41.9722061 Loss_G: 0.3484
===> Epoch[9](2201/58368): Loss_D: 41.7620659 Loss_G: 0.3479
===> Epoch[9](2202/58368): Loss_D: 42.7261543 Loss_G: 0.3486
===> Epoch[9](2203/58368): Loss_D: 40.0715752 Loss_G: 0.3468
===> Epoch[9](2204/58368): Loss_D: 41.6171608 Loss_G: 0.3511
===> Epoch[9](2205/58368): Loss_D: 40.5088463 Loss_G: 0.3472
===> Epoch[9](2206/58368): Loss_D: 41.6095734 Loss_G: 0.3462
===> Epoch[9](2207/58368): Loss_D: 41.0923347 Loss_G: 0.3487
===> Epoch[9](2208/58368): Loss_D: 40.8782959 Loss_G: 0.3506
===> Epoch[9](2209/58368): Loss_D: 41.0335350 Loss_G: 0.3489
===> Epoch[9](2210/58368): Loss_D: 41.7928886 Loss_G: 0.3486
===> Epoch[9](2211/58368): Loss_D: 40.6510391 Loss_G: 0.3502
===> Epoch[9](2212/58368): Loss_D: 40.1014137 Loss_G: 0.3486
===> Epoch[9](2213/58368): Loss_D: 42.0472908 Loss_G: 0.3487
===> Epoch[9](2214/58368): Loss_D: 40.5648117 Loss_G: 0.3475
===> Epoch[9](2215/58368): Loss_D: 43.0732079 Loss_G: 0.3495
===> Epoch[9](2216/58368): Loss_D: 39.2654839 Loss_G: 0.3490
===> Epoch[9](2217/58368): Loss_D: 40.9718208 Loss_G: 0.3491
===> Epoch[9](2218/58368): Loss_D: 40.8211517 Loss_G: 0.3493
===> Epoch[9](2219/58368): Loss_D: 40.1789398 Loss_G: 0.3498
===> Epoch[9](2220/58368): Loss_D: 41.6528244 Loss_G: 0.3485
===> Epoch[9](2221/58368): Loss_D: 40.6007614 Loss_G: 0.3482
===> Epoch[9](2222/58368): Loss_D: 39.8361664 Loss_G: 0.3481
===> Epoch[9](2223/58368): Loss_D: 41.4096489 Loss_G: 0.3496
===> Epoch[9](2224/58368): Loss_D: 41.3473625 Loss_G: 0.3481
===> Epoch[9](2225/58368): Loss_D: 41.7462845 Loss_G: 0.3497
===> Epoch[9](2226/58368): Loss_D: 41.1891785 Loss_G: 0.3474
===> Epoch[9](2227/58368): Loss_D: 40.5592957 Loss_G: 0.3484
===> Epoch[9](2228/58368): Loss_D: 42.5216599 Loss_G: 0.3492
===> Epoch[9](2229/58368): Loss_D: 40.1098557 Loss_G: 0.3493
===> Epoch[9](2230/58368): Loss_D: 40.2841415 Loss_G: 0.3480
===> Epoch[9](2231/58368): Loss_D: 42.3288765 Loss_G: 0.3499
===> Epoch[9](2232/58368): Loss_D: 41.5724945 Loss_G: 0.3485
===> Epoch[9](2233/58368): Loss_D: 40.3504257 Loss_G: 0.3477
===> Epoch[9](2234/58368): Loss_D: 42.4429398 Loss_G: 0.3493
===> Epoch[9](2235/58368): Loss_D: 40.3406296 Loss_G: 0.3473
===> Epoch[9](2236/58368): Loss_D: 41.5566864 Loss_G: 0.3473
===> Epoch[9](2237/58368): Loss_D: 40.8922844 Loss_G: 0.3478
===> Epoch[9](2238/58368): Loss_D: 40.4464874 Loss_G: 0.3485
===> Epoch[9](2239/58368): Loss_D: 39.9236946 Loss_G: 0.3465
===> Epoch[9](2240/58368): Loss_D: 41.6758041 Loss_G: 0.3501
===> Epoch[9](2241/58368): Loss_D: 40.4338722 Loss_G: 0.3493
===> Epoch[9](2242/58368): Loss_D: 41.7354012 Loss_G: 0.3498
===> Epoch[9](2243/58368): Loss_D: 41.1150818 Loss_G: 0.3501
===> Epoch[9](2244/58368): Loss_D: 40.1318359 Loss_G: 0.3492
===> Epoch[9](2245/58368): Loss_D: 40.7413902 Loss_G: 0.3495
===> Epoch[9](2246/58368): Loss_D: 39.5867462 Loss_G: 0.3478
===> Epoch[9](2247/58368): Loss_D: 41.8540115 Loss_G: 0.3497
===> Epoch[9](2248/58368): Loss_D: 41.6258125 Loss_G: 0.3486
===> Epoch[9](2249/58368): Loss_D: 42.7001610 Loss_G: 0.3486
===> Epoch[9](2250/58368): Loss_D: 41.4763603 Loss_G: 0.3469
===> Epoch[9](2251/58368): Loss_D: 39.1472054 Loss_G: 0.3496
===> Epoch[9](2252/58368): Loss_D: 40.5978165 Loss_G: 0.3480
===> Epoch[9](2253/58368): Loss_D: 40.7829742 Loss_G: 0.3500
===> Epoch[9](2254/58368): Loss_D: 42.6192703 Loss_G: 0.3487
===> Epoch[9](2255/58368): Loss_D: 41.1278458 Loss_G: 0.3484
===> Epoch[9](2256/58368): Loss_D: 40.9699135 Loss_G: 0.3467
===> Epoch[9](2257/58368): Loss_D: 41.5924988 Loss_G: 0.3493
===> Epoch[9](2258/58368): Loss_D: 38.6155472 Loss_G: 0.3473
===> Epoch[9](2259/58368): Loss_D: 40.2891350 Loss_G: 0.3498
===> Epoch[9](2260/58368): Loss_D: 41.2250175 Loss_G: 0.3483
===> Epoch[9](2261/58368): Loss_D: 41.9645348 Loss_G: 0.3499
===> Epoch[9](2262/58368): Loss_D: 38.8093300 Loss_G: 0.3484
===> Epoch[9](2263/58368): Loss_D: 40.2616959 Loss_G: 0.3483
===> Epoch[9](2264/58368): Loss_D: 39.4252319 Loss_G: 0.3484
===> Epoch[9](2265/58368): Loss_D: 39.3160973 Loss_G: 0.3479
===> Epoch[9](2266/58368): Loss_D: 42.2871208 Loss_G: 0.3494
===> Epoch[9](2267/58368): Loss_D: 39.8403320 Loss_G: 0.3500
===> Epoch[9](2268/58368): Loss_D: 41.9607124 Loss_G: 0.3484
===> Epoch[9](2269/58368): Loss_D: 39.8125458 Loss_G: 0.3487
===> Epoch[9](2270/58368): Loss_D: 39.7045250 Loss_G: 0.3490
===> Epoch[9](2271/58368): Loss_D: 41.4873276 Loss_G: 0.3502
===> Epoch[9](2272/58368): Loss_D: 39.0062447 Loss_G: 0.3481
===> Epoch[9](2273/58368): Loss_D: 38.6032486 Loss_G: 0.3467
===> Epoch[9](2274/58368): Loss_D: 40.5932884 Loss_G: 0.3501
===> Epoch[9](2275/58368): Loss_D: 42.9037056 Loss_G: 0.3498
===> Epoch[9](2276/58368): Loss_D: 38.5790634 Loss_G: 0.3471
===> Epoch[9](2277/58368): Loss_D: 39.6712608 Loss_G: 0.3478
===> Epoch[9](2278/58368): Loss_D: 40.3254929 Loss_G: 0.3499
===> Epoch[9](2279/58368): Loss_D: 43.3898926 Loss_G: 0.3492
===> Epoch[10](2280/58368): Loss_D: 42.8562851 Loss_G: 0.3506
===> Epoch[10](2281/58368): Loss_D: 41.8068504 Loss_G: 0.3487
===> Epoch[10](2282/58368): Loss_D: 43.0321426 Loss_G: 0.3508
===> Epoch[10](2283/58368): Loss_D: 39.3716545 Loss_G: 0.3479
===> Epoch[10](2284/58368): Loss_D: 41.2717209 Loss_G: 0.3479
===> Epoch[10](2285/58368): Loss_D: 40.6297684 Loss_G: 0.3488
===> Epoch[10](2286/58368): Loss_D: 39.7927284 Loss_G: 0.3483
===> Epoch[10](2287/58368): Loss_D: 41.6133041 Loss_G: 0.3477
===> Epoch[10](2288/58368): Loss_D: 40.3387489 Loss_G: 0.3483
===> Epoch[10](2289/58368): Loss_D: 41.6243820 Loss_G: 0.3474
===> Epoch[10](2290/58368): Loss_D: 40.1777573 Loss_G: 0.3468
===> Epoch[10](2291/58368): Loss_D: 40.1167831 Loss_G: 0.3488
===> Epoch[10](2292/58368): Loss_D: 40.6418381 Loss_G: 0.3492
===> Epoch[10](2293/58368): Loss_D: 41.0462112 Loss_G: 0.3475
===> Epoch[10](2294/58368): Loss_D: 39.8102646 Loss_G: 0.3475
===> Epoch[10](2295/58368): Loss_D: 40.6114616 Loss_G: 0.3471
===> Epoch[10](2296/58368): Loss_D: 40.5331802 Loss_G: 0.3476
===> Epoch[10](2297/58368): Loss_D: 40.3921928 Loss_G: 0.3467
===> Epoch[10](2298/58368): Loss_D: 41.7157555 Loss_G: 0.3483
===> Epoch[10](2299/58368): Loss_D: 38.9612656 Loss_G: 0.3480
===> Epoch[10](2300/58368): Loss_D: 40.6728210 Loss_G: 0.3480
===> Epoch[10](2301/58368): Loss_D: 40.5236015 Loss_G: 0.3479
===> Epoch[10](2302/58368): Loss_D: 41.8127060 Loss_G: 0.3497
===> Epoch[10](2303/58368): Loss_D: 40.8273659 Loss_G: 0.3475
===> Epoch[10](2304/58368): Loss_D: 40.8575211 Loss_G: 0.3499
===> Epoch[10](2305/58368): Loss_D: 41.4371643 Loss_G: 0.3487
===> Epoch[10](2306/58368): Loss_D: 40.0858421 Loss_G: 0.3498
===> Epoch[10](2307/58368): Loss_D: 39.6813622 Loss_G: 0.3465
===> Epoch[10](2308/58368): Loss_D: 40.2375069 Loss_G: 0.3470
===> Epoch[10](2309/58368): Loss_D: 41.6159630 Loss_G: 0.3475
===> Epoch[10](2310/58368): Loss_D: 41.4012222 Loss_G: 0.3476
===> Epoch[10](2311/58368): Loss_D: 40.1013870 Loss_G: 0.3471
===> Epoch[10](2312/58368): Loss_D: 39.2446709 Loss_G: 0.3506
===> Epoch[10](2313/58368): Loss_D: 40.0080490 Loss_G: 0.3482
===> Epoch[10](2314/58368): Loss_D: 41.0700722 Loss_G: 0.3492
===> Epoch[10](2315/58368): Loss_D: 40.6767998 Loss_G: 0.3471
===> Epoch[10](2316/58368): Loss_D: 40.6661987 Loss_G: 0.3477
===> Epoch[10](2317/58368): Loss_D: 39.9362946 Loss_G: 0.3469
===> Epoch[10](2318/58368): Loss_D: 40.9369888 Loss_G: 0.3487
===> Epoch[10](2319/58368): Loss_D: 41.0331383 Loss_G: 0.3467
===> Epoch[10](2320/58368): Loss_D: 41.2112045 Loss_G: 0.3487
===> Epoch[10](2321/58368): Loss_D: 41.8007507 Loss_G: 0.3473
===> Epoch[10](2322/58368): Loss_D: 40.6665916 Loss_G: 0.3466
===> Epoch[10](2323/58368): Loss_D: 39.7729683 Loss_G: 0.3455
===> Epoch[10](2324/58368): Loss_D: 39.0949059 Loss_G: 0.3461
===> Epoch[10](2325/58368): Loss_D: 41.6148987 Loss_G: 0.3475
===> Epoch[10](2326/58368): Loss_D: 40.4031830 Loss_G: 0.3485
===> Epoch[10](2327/58368): Loss_D: 41.9714203 Loss_G: 0.3504
===> Epoch[10](2328/58368): Loss_D: 39.0112953 Loss_G: 0.3472
===> Epoch[10](2329/58368): Loss_D: 39.9417496 Loss_G: 0.3468
===> Epoch[10](2330/58368): Loss_D: 39.9786148 Loss_G: 0.3477
===> Epoch[10](2331/58368): Loss_D: 40.3687210 Loss_G: 0.3481
===> Epoch[10](2332/58368): Loss_D: 40.3600273 Loss_G: 0.3479
===> Epoch[10](2333/58368): Loss_D: 40.0588570 Loss_G: 0.3484
===> Epoch[10](2334/58368): Loss_D: 41.6346283 Loss_G: 0.3483
===> Epoch[10](2335/58368): Loss_D: 41.0487137 Loss_G: 0.3471
===> Epoch[10](2336/58368): Loss_D: 39.8379021 Loss_G: 0.3477
===> Epoch[10](2337/58368): Loss_D: 40.1130753 Loss_G: 0.3480
===> Epoch[10](2338/58368): Loss_D: 40.9381027 Loss_G: 0.3482
===> Epoch[10](2339/58368): Loss_D: 40.4825897 Loss_G: 0.3486
===> Epoch[10](2340/58368): Loss_D: 40.0808029 Loss_G: 0.3485
===> Epoch[10](2341/58368): Loss_D: 41.4091835 Loss_G: 0.3490
===> Epoch[10](2342/58368): Loss_D: 39.5164909 Loss_G: 0.3475
===> Epoch[10](2343/58368): Loss_D: 38.5764046 Loss_G: 0.3472
===> Epoch[10](2344/58368): Loss_D: 39.3036499 Loss_G: 0.3480
===> Epoch[10](2345/58368): Loss_D: 39.7713776 Loss_G: 0.3473
===> Epoch[10](2346/58368): Loss_D: 38.9097366 Loss_G: 0.3458
===> Epoch[10](2347/58368): Loss_D: 40.1909599 Loss_G: 0.3470
===> Epoch[10](2348/58368): Loss_D: 40.8567276 Loss_G: 0.3480
===> Epoch[10](2349/58368): Loss_D: 40.6577759 Loss_G: 0.3469
===> Epoch[10](2350/58368): Loss_D: 39.6468773 Loss_G: 0.3471
===> Epoch[10](2351/58368): Loss_D: 42.4428520 Loss_G: 0.3466
===> Epoch[10](2352/58368): Loss_D: 41.6720963 Loss_G: 0.3491
===> Epoch[10](2353/58368): Loss_D: 40.3852463 Loss_G: 0.3475
===> Epoch[10](2354/58368): Loss_D: 40.5810280 Loss_G: 0.3477
===> Epoch[10](2355/58368): Loss_D: 39.3748932 Loss_G: 0.3465
===> Epoch[10](2356/58368): Loss_D: 40.9765396 Loss_G: 0.3481
===> Epoch[10](2357/58368): Loss_D: 38.8678474 Loss_G: 0.3492
===> Epoch[10](2358/58368): Loss_D: 39.7491074 Loss_G: 0.3476
===> Epoch[10](2359/58368): Loss_D: 40.4999847 Loss_G: 0.3474
===> Epoch[10](2360/58368): Loss_D: 40.5447617 Loss_G: 0.3486
===> Epoch[10](2361/58368): Loss_D: 41.0917549 Loss_G: 0.3473
===> Epoch[10](2362/58368): Loss_D: 39.9648590 Loss_G: 0.3449
===> Epoch[10](2363/58368): Loss_D: 39.2536507 Loss_G: 0.3475
===> Epoch[10](2364/58368): Loss_D: 41.0555649 Loss_G: 0.3471
===> Epoch[10](2365/58368): Loss_D: 40.8804359 Loss_G: 0.3484
===> Epoch[10](2366/58368): Loss_D: 39.9317780 Loss_G: 0.3470
===> Epoch[10](2367/58368): Loss_D: 41.9179649 Loss_G: 0.3483
===> Epoch[10](2368/58368): Loss_D: 41.8921432 Loss_G: 0.3493
===> Epoch[10](2369/58368): Loss_D: 38.2733727 Loss_G: 0.3470
===> Epoch[10](2370/58368): Loss_D: 40.8725052 Loss_G: 0.3491
===> Epoch[10](2371/58368): Loss_D: 41.6391678 Loss_G: 0.3479
===> Epoch[10](2372/58368): Loss_D: 41.2000275 Loss_G: 0.3477
===> Epoch[10](2373/58368): Loss_D: 41.0012054 Loss_G: 0.3492
===> Epoch[10](2374/58368): Loss_D: 40.5295677 Loss_G: 0.3471
===> Epoch[10](2375/58368): Loss_D: 40.3237000 Loss_G: 0.3488
===> Epoch[10](2376/58368): Loss_D: 39.8989143 Loss_G: 0.3500
===> Epoch[10](2377/58368): Loss_D: 40.4991646 Loss_G: 0.3466
===> Epoch[10](2378/58368): Loss_D: 41.2264137 Loss_G: 0.3478
===> Epoch[10](2379/58368): Loss_D: 40.5701180 Loss_G: 0.3468
===> Epoch[10](2380/58368): Loss_D: 40.1857910 Loss_G: 0.3483
===> Epoch[10](2381/58368): Loss_D: 41.0122871 Loss_G: 0.3480
===> Epoch[10](2382/58368): Loss_D: 41.4436569 Loss_G: 0.3469
===> Epoch[10](2383/58368): Loss_D: 39.5897636 Loss_G: 0.3470
===> Epoch[10](2384/58368): Loss_D: 40.8658295 Loss_G: 0.3471
===> Epoch[10](2385/58368): Loss_D: 39.0209618 Loss_G: 0.3460
===> Epoch[10](2386/58368): Loss_D: 40.8660011 Loss_G: 0.3463
===> Epoch[10](2387/58368): Loss_D: 39.9586067 Loss_G: 0.3466
===> Epoch[10](2388/58368): Loss_D: 39.3612404 Loss_G: 0.3477
===> Epoch[10](2389/58368): Loss_D: 39.6095505 Loss_G: 0.3469
===> Epoch[10](2390/58368): Loss_D: 41.0177078 Loss_G: 0.3490
===> Epoch[10](2391/58368): Loss_D: 40.6357079 Loss_G: 0.3482
===> Epoch[10](2392/58368): Loss_D: 39.9532547 Loss_G: 0.3483
===> Epoch[10](2393/58368): Loss_D: 39.1959724 Loss_G: 0.3466
===> Epoch[10](2394/58368): Loss_D: 40.0545769 Loss_G: 0.3470
===> Epoch[10](2395/58368): Loss_D: 40.8842888 Loss_G: 0.3467
===> Epoch[10](2396/58368): Loss_D: 39.7399063 Loss_G: 0.3490
===> Epoch[10](2397/58368): Loss_D: 38.4268341 Loss_G: 0.3461
===> Epoch[10](2398/58368): Loss_D: 41.2529793 Loss_G: 0.3473
===> Epoch[10](2399/58368): Loss_D: 41.8173904 Loss_G: 0.3498
===> Epoch[10](2400/58368): Loss_D: 40.4185257 Loss_G: 0.3475
===> Epoch[10](2401/58368): Loss_D: 39.4398193 Loss_G: 0.3461
===> Epoch[10](2402/58368): Loss_D: 38.6687355 Loss_G: 0.3476
===> Epoch[10](2403/58368): Loss_D: 42.3189430 Loss_G: 0.3481
===> Epoch[10](2404/58368): Loss_D: 40.0713654 Loss_G: 0.3478
===> Epoch[10](2405/58368): Loss_D: 40.9284973 Loss_G: 0.3468
===> Epoch[10](2406/58368): Loss_D: 39.6956749 Loss_G: 0.3464
===> Epoch[10](2407/58368): Loss_D: 39.8523293 Loss_G: 0.3475
===> Epoch[10](2408/58368): Loss_D: 40.1514893 Loss_G: 0.3475
===> Epoch[10](2409/58368): Loss_D: 41.7397842 Loss_G: 0.3483
===> Epoch[10](2410/58368): Loss_D: 41.4466286 Loss_G: 0.3476
===> Epoch[10](2411/58368): Loss_D: 39.6997833 Loss_G: 0.3459
===> Epoch[10](2412/58368): Loss_D: 39.9775085 Loss_G: 0.3467
===> Epoch[10](2413/58368): Loss_D: 41.5095024 Loss_G: 0.3481
===> Epoch[10](2414/58368): Loss_D: 40.3600769 Loss_G: 0.3459
===> Epoch[10](2415/58368): Loss_D: 40.1916428 Loss_G: 0.3480
===> Epoch[10](2416/58368): Loss_D: 40.3718910 Loss_G: 0.3472
===> Epoch[10](2417/58368): Loss_D: 39.9517593 Loss_G: 0.3476
===> Epoch[10](2418/58368): Loss_D: 39.4659424 Loss_G: 0.3479
===> Epoch[10](2419/58368): Loss_D: 40.4427757 Loss_G: 0.3469
===> Epoch[10](2420/58368): Loss_D: 39.2911949 Loss_G: 0.3484
===> Epoch[10](2421/58368): Loss_D: 39.3707390 Loss_G: 0.3472
===> Epoch[10](2422/58368): Loss_D: 39.4658432 Loss_G: 0.3481
===> Epoch[10](2423/58368): Loss_D: 41.4416389 Loss_G: 0.3472
===> Epoch[10](2424/58368): Loss_D: 40.3848228 Loss_G: 0.3477
===> Epoch[10](2425/58368): Loss_D: 40.0835190 Loss_G: 0.3477
===> Epoch[10](2426/58368): Loss_D: 41.1579704 Loss_G: 0.3480
===> Epoch[10](2427/58368): Loss_D: 40.7694626 Loss_G: 0.3471
===> Epoch[10](2428/58368): Loss_D: 40.4520988 Loss_G: 0.3467
===> Epoch[10](2429/58368): Loss_D: 41.3935089 Loss_G: 0.3494
===> Epoch[10](2430/58368): Loss_D: 40.4250832 Loss_G: 0.3476
===> Epoch[10](2431/58368): Loss_D: 39.3866196 Loss_G: 0.3461
===> Epoch[10](2432/58368): Loss_D: 40.8815346 Loss_G: 0.3461
===> Epoch[10](2433/58368): Loss_D: 39.8843994 Loss_G: 0.3456
===> Epoch[10](2434/58368): Loss_D: 40.1300430 Loss_G: 0.3474
===> Epoch[10](2435/58368): Loss_D: 40.6373825 Loss_G: 0.3477
===> Epoch[10](2436/58368): Loss_D: 39.3057899 Loss_G: 0.3472
===> Epoch[10](2437/58368): Loss_D: 41.3505859 Loss_G: 0.3480
===> Epoch[10](2438/58368): Loss_D: 39.1565819 Loss_G: 0.3472
===> Epoch[10](2439/58368): Loss_D: 41.0420799 Loss_G: 0.3462
===> Epoch[10](2440/58368): Loss_D: 39.2771301 Loss_G: 0.3473
===> Epoch[10](2441/58368): Loss_D: 40.6438370 Loss_G: 0.3484
===> Epoch[10](2442/58368): Loss_D: 40.4381790 Loss_G: 0.3468
===> Epoch[10](2443/58368): Loss_D: 42.2308502 Loss_G: 0.3469
===> Epoch[10](2444/58368): Loss_D: 40.8614655 Loss_G: 0.3481
===> Epoch[10](2445/58368): Loss_D: 39.2807083 Loss_G: 0.3476
===> Epoch[10](2446/58368): Loss_D: 41.9396706 Loss_G: 0.3475
===> Epoch[10](2447/58368): Loss_D: 39.8818207 Loss_G: 0.3464
===> Epoch[10](2448/58368): Loss_D: 39.0040550 Loss_G: 0.3485
===> Epoch[10](2449/58368): Loss_D: 38.5624695 Loss_G: 0.3458
===> Epoch[10](2450/58368): Loss_D: 41.0664253 Loss_G: 0.3471
===> Epoch[10](2451/58368): Loss_D: 39.2461319 Loss_G: 0.3480
===> Epoch[10](2452/58368): Loss_D: 38.9698372 Loss_G: 0.3462
===> Epoch[10](2453/58368): Loss_D: 40.3375511 Loss_G: 0.3466
===> Epoch[10](2454/58368): Loss_D: 40.2158928 Loss_G: 0.3469
===> Epoch[10](2455/58368): Loss_D: 38.9827957 Loss_G: 0.3479
===> Epoch[10](2456/58368): Loss_D: 40.0310173 Loss_G: 0.3477
===> Epoch[10](2457/58368): Loss_D: 38.3805809 Loss_G: 0.3459
===> Epoch[10](2458/58368): Loss_D: 42.1464729 Loss_G: 0.3479
===> Epoch[10](2459/58368): Loss_D: 41.5341187 Loss_G: 0.3474
===> Epoch[10](2460/58368): Loss_D: 41.5218658 Loss_G: 0.3482
===> Epoch[10](2461/58368): Loss_D: 40.5883980 Loss_G: 0.3475
===> Epoch[10](2462/58368): Loss_D: 38.7830276 Loss_G: 0.3464
===> Epoch[10](2463/58368): Loss_D: 39.1382828 Loss_G: 0.3476
===> Epoch[10](2464/58368): Loss_D: 39.2889938 Loss_G: 0.3460
===> Epoch[10](2465/58368): Loss_D: 41.6786461 Loss_G: 0.3477
===> Epoch[10](2466/58368): Loss_D: 39.8842125 Loss_G: 0.3471
===> Epoch[10](2467/58368): Loss_D: 39.4065895 Loss_G: 0.3462
===> Epoch[10](2468/58368): Loss_D: 40.7613182 Loss_G: 0.3480
===> Epoch[10](2469/58368): Loss_D: 38.3627014 Loss_G: 0.3476
===> Epoch[10](2470/58368): Loss_D: 39.5267220 Loss_G: 0.3495
===> Epoch[10](2471/58368): Loss_D: 39.0359535 Loss_G: 0.3484
===> Epoch[10](2472/58368): Loss_D: 40.7082977 Loss_G: 0.3480
===> Epoch[10](2473/58368): Loss_D: 39.5030556 Loss_G: 0.3473
===> Epoch[10](2474/58368): Loss_D: 39.7086830 Loss_G: 0.3480
===> Epoch[10](2475/58368): Loss_D: 39.8413963 Loss_G: 0.3471
===> Epoch[10](2476/58368): Loss_D: 40.1061478 Loss_G: 0.3474
===> Epoch[10](2477/58368): Loss_D: 38.3057022 Loss_G: 0.3465
===> Epoch[10](2478/58368): Loss_D: 38.5866470 Loss_G: 0.3475
===> Epoch[10](2479/58368): Loss_D: 41.5534096 Loss_G: 0.3478
===> Epoch[10](2480/58368): Loss_D: 40.1165123 Loss_G: 0.3487
===> Epoch[10](2481/58368): Loss_D: 40.6442604 Loss_G: 0.3485
===> Epoch[10](2482/58368): Loss_D: 39.7198296 Loss_G: 0.3458
===> Epoch[10](2483/58368): Loss_D: 40.3842278 Loss_G: 0.3482
===> Epoch[10](2484/58368): Loss_D: 39.9056702 Loss_G: 0.3473
===> Epoch[10](2485/58368): Loss_D: 38.9533691 Loss_G: 0.3465
===> Epoch[10](2486/58368): Loss_D: 39.4642868 Loss_G: 0.3458
===> Epoch[10](2487/58368): Loss_D: 41.3085175 Loss_G: 0.3478
===> Epoch[10](2488/58368): Loss_D: 40.4909935 Loss_G: 0.3484
===> Epoch[10](2489/58368): Loss_D: 40.5972557 Loss_G: 0.3478
===> Epoch[10](2490/58368): Loss_D: 38.7587204 Loss_G: 0.3480
===> Epoch[10](2491/58368): Loss_D: 39.1964340 Loss_G: 0.3476
===> Epoch[10](2492/58368): Loss_D: 37.7911835 Loss_G: 0.3451
===> Epoch[10](2493/58368): Loss_D: 39.1290321 Loss_G: 0.3485
===> Epoch[10](2494/58368): Loss_D: 40.1044884 Loss_G: 0.3482
===> Epoch[10](2495/58368): Loss_D: 38.1774788 Loss_G: 0.3474
===> Epoch[10](2496/58368): Loss_D: 40.2350044 Loss_G: 0.3466
===> Epoch[10](2497/58368): Loss_D: 39.9013252 Loss_G: 0.3463
===> Epoch[10](2498/58368): Loss_D: 38.6928215 Loss_G: 0.3463
===> Epoch[10](2499/58368): Loss_D: 39.0033226 Loss_G: 0.3443
===> Epoch[10](2500/58368): Loss_D: 40.0398750 Loss_G: 0.3476
===> Epoch[10](2501/58368): Loss_D: 40.4999695 Loss_G: 0.3473
===> Epoch[10](2502/58368): Loss_D: 39.2704811 Loss_G: 0.3476
===> Epoch[10](2503/58368): Loss_D: 39.7385521 Loss_G: 0.3467
===> Epoch[10](2504/58368): Loss_D: 41.3157654 Loss_G: 0.3475
===> Epoch[10](2505/58368): Loss_D: 40.1491966 Loss_G: 0.3467
===> Epoch[10](2506/58368): Loss_D: 38.7736282 Loss_G: 0.3467
===> Epoch[10](2507/58368): Loss_D: 35.7965546 Loss_G: 0.3527
===> Epoch[11](2508/58368): Loss_D: 38.0560036 Loss_G: 0.3460
===> Epoch[11](2509/58368): Loss_D: 39.2618065 Loss_G: 0.3464
===> Epoch[11](2510/58368): Loss_D: 39.4173012 Loss_G: 0.3467
===> Epoch[11](2511/58368): Loss_D: 40.4037704 Loss_G: 0.3462
===> Epoch[11](2512/58368): Loss_D: 40.7564888 Loss_G: 0.3486
